step,H_perp,A_perp,H_total,four_group_error,A_B_center_distance
34,2.1853957212496482e-22,1.4783083985588555e-11,1.0000000000000002,0.7289180842928178,0.403963478324934
35,2.5960345076039504e-22,1.6112214334485346e-11,1.0000000000000002,0.9097122500675136,0.3609283742534178
36,3.08390597546525e-22,1.7561053429294184e-11,1.0000000000000002,0.9947662513336496,0.33506883292936
37,3.663525228970671e-22,1.914033758576549e-11,1.0000000000000002,0.9751288135835704,0.3414224813471633
38,4.352138783728353e-22,2.0861780326061223e-11,1.0000000000000002,0.8528666249602357,0.3760346497093561
39,5.170281456001537e-22,2.273825291442053e-11,1.0000000000000002,0.7676687672365288,0.4202268350680485
40,6.142331858361849e-22,2.4783728247303413e-11,1.0000000000000002,0.9324175110635216,0.4557536389744827
41,7.297248851192269e-22,2.7013420463155475e-11,1.0000000000000002,0.9990365376164444,0.4711774852541536
42,8.669434598811096e-22,2.944390361146276e-11,1.0000000000000002,0.9605147106144528,0.4621914597627743
43,1.0299822462610702e-21,3.2093336477547326e-11,1.0000000000000002,0.8209061538247788,0.4312626054031678
44,1.2236957963506973e-21,3.498136355762447e-11,1.0000000000000002,0.8037970660679816,0.387858834079784
45,1.453862393466301e-21,3.812954751195326e-11,1.0000000000000002,0.9519376003144212,0.3486186718235847
46,1.7273439745450353e-21,4.1561327872735666e-11,1.0000000000000002,0.9998940791639788,0.3333686365394308
47,2.052292872118116e-21,4.5302239151261777e-11,1.0000000000000002,0.942619454856258,0.351420698078359
48,2.438395504671551e-21,4.9380112440855687e-11,1.0000000000000002,0.7861414377501994,0.3918590506059756
49,2.897168196202379e-21,5.382534901143121e-11,1.0000000000000002,0.8371795652192888,0.434724641384983
50,3.442283900906677e-21,5.867098005749245e-11,1.0,0.9682058364934396,0.4639710888783138
51,4.090008828478861e-21,6.395317684430429e-11,1.0000000000000002,0.9973359465834906,0.4707770161413852
52,4.859650225229461e-21,6.971119153500003e-11,1.0000000000000002,0.9215041771461226,0.4532806278764332
53,5.7741613359069654e-21,7.598790256288804e-11,1.0000000000000002,0.7486912342566574,0.4164050597694714
54,6.860817920436714e-21,8.283005445148949e-11,1.0000000000000002,0.8677022288730014,0.3722443704480873
55,8.152023254142362e-21,9.028855549925672e-11,1.0000000000000002,0.9811666467208258,0.3394950517304707
56,9.68629729060548e-21,9.841898846566896e-11,1.0000000000000002,0.9913708785478592,0.3361850980206197
57,1.1509391784338001e-20,1.0728183343109865e-10,1.0000000000000002,0.8972410080319557,0.3643805357572793
58,1.367569131890717e-20,1.1694311146410964e-10,1.0,0.7086834745859,0.4079444042878739
59,1.624980449148483e-20,1.2747472099002542e-10,1.0,0.8952607905125611,0.4473988877799579
60,1.930852429307472e-20,1.389551161097522e-10,1.0,0.9907757564028048,0.4692353827113556
61,2.2943074915447495e-20,1.5146971616612838e-10,1.0,0.9820192519439824,0.4671856413271291
62,2.7261880911431045e-20,1.6511172251366966e-10,1.0,0.8699128313718925,0.4418079439597766
63,3.2393760552828916e-20,1.7998266736780214e-10,1.0,0.7457241486775714,0.4005406754193504
64,3.8491792883922687e-20,1.9619325392052268e-10,1.0000000000000002,0.9197611091004736,0.3580874353367571
65,4.5737907615061404e-20,2.1386422705787288e-10,1.0000000000000002,0.9970003404751856,0.3343302294763937
66,5.434824661957722e-20,2.331271040003226e-10,1.0000000000000002,0.9693130122645996,0.343257642839702
67,6.457967821150371e-20,2.5412531989454276e-10,1.0000000000000002,0.8396130012000529,0.3793342132873911
68,7.673740271951368e-20,2.770151669485151e-10,1.0000000000000004,0.7833743126085599,0.4234350683256598
69,9.118413030663842e-20,3.019671013647653e-10,1.0000000000000004,0.9411194906674752,0.4577366899347218
70,1.0835080712057273e-19,3.2916683782023474e-10,1.0000000000000004,0.9998191355349564,0.4713618925562878
71,1.2874958199392558e-19,3.588169198824459e-10,1.0000000000000004,0.9532955644813385,0.4605277688762348
72,1.5298903315679052e-19,3.9113812541964064e-10,1.0000000000000004,0.8064450228258072,0.4282202930802372
73,1.8179220996525092e-19,4.2637097692649165e-10,1.0000000000000004,0.8183484417195691,0.3844629483277729
74,2.1601844698846928e-19,4.647778469209449e-10,1.0000000000000004,0.9592629742141404,0.3463804180656818
75,2.5668878693776155e-19,5.066446357534654e-10,1.0000000000000004,0.999222512476836,0.3335922945052844
76,3.0501658922569893e-19,5.52283069834391e-10,1.0000000000000004,0.9340216247717728,0.3539622711604254
77,3.6244361757057865e-19,6.020329040597187e-10,1.0000000000000002,0.7705221992559177,0.395291108025106
78,4.3068314217746514e-19,6.56264536736113e-10,1.0000000000000002,0.8505270631279757,0.4375939626602836
79,5.1177099788239895e-19,7.15381714808534e-10,1.0000000000000002,0.9741295809482808,0.4653467572846508
80,6.08126365325368e-19,7.798245734300554e-10,1.0000000000000002,0.9952125093866452,0.470277452239373
81,7.226238765189532e-19,8.500728654174025e-10,1.0000000000000004,0.9115570336069916,0.4510403067964744
82,8.586794353916841e-19,9.266495752935323e-10,1.0000000000000004,0.7319672441473898,0.4130881054846976
83,1.0203521866883882e-18,1.0101248371802311e-09,1.0000000000000004,0.8798002535059902,0.3690756492016726
84,1.2124654379352969e-18,1.1011200833402763e-09,1.0000000000000004,0.9856685260067286,0.3380429881693539
85,1.4407507553849809e-18,1.200312773982257e-09,1.0000000000000004,0.987802824579128,0.3373500621577561
86,1.7120188942781037e-18,1.3084413988704664e-09,1.0000000000000004,0.8859785308381809,0.3674298184594891
87,2.0343628585222275e-18,1.426310926313834e-09,1.0000000000000004,0.7229390002623636,0.4113177737227648
88,2.417399760895572e-18,1.5547989454895995e-09,1.0000000000000004,0.9060680145826931,0.4498097434414609
89,2.872557157794412e-18,1.694861987830989e-09,1.0000000000000004,0.9938403919382536,0.4699549298528694
90,3.413414455867483e-18,1.84754281570617e-09,1.0000000000000004,0.9770187698040204,0.4660192742985199
91,4.056108057620531e-18,2.013978167116151e-09,1.0000000000000004,0.8573734935505363,0.439075962365216
92,4.8198123900958336e-18,2.195407112609375e-09,1.0000000000000004,0.7620685925729124,0.3971078022004444
93,5.727312189955327e-18,2.3931803504866336e-09,1.0000000000000004,0.9292406147417258,0.3553577038362288
94,6.805682502471605e-18,2.6087703046591903e-09,1.0000000000000004,0.998617263354994,0.3337936090844501
95,8.087096330269364e-18,2.8437820468997553e-09,1.0000000000000004,0.9628971837802008,0.3452581987468029
96,9.609783931951277e-18,3.099965150118832e-09,1.0000000000000004,0.8258396375799955,0.3826789914485372
97,1.1419174516409625e-17,3.379226911056673e-09,1.0000000000000004,0.798594931169221,0.4265825263045111
98,1.3569250887659049e-17,3.6836464118667855e-09,1.0000000000000004,0.9492388955477176,0.4595957743175832
99,1.612416019146416e-17,4.015490031299313e-09,1.0000000000000004,0.9999828222924266,0.471400471981105
100,1.9160127709645796e-17,4.3772283136301896e-09,1.0000000000000004,0.9454863063533022,0.4587355028452131
101,2.2767730603737546e-17,4.771554317383125e-09,1.0000000000000004,0.7914846837124292,0.425107568375656
102,2.7054602505274408e-17,5.2014038975332815e-09,1.0000000000000004,0.8323932407652532,0.3810980466285579
103,3.214863989489138e-17,5.669977062995174e-09,1.0000000000000002,0.9659945421543492,0.344295503422559
104,3.820182365484554e-17,6.1807623845967054e-09,1.0000000000000004,0.9979324039521188,0.3340211100354886
105,4.5394749771351876e-17,6.7375625986963485e-09,1.0000000000000004,0.924845613706664,0.3566293739396266
106,5.394201883933469e-17,7.344523050500604e-09,1.0000000000000004,0.7544259897055627,0.3987259473403624
107,6.409863732593431e-17,8.006162459376797e-09,1.0000000000000004,0.8633480651201301,0.440374825837298
108,7.61676277613328e-17,8.72740670310103e-09,1.0000000000000004,0.9794503166703236,0.466586055486802
109,9.050906728978512e-17,9.513625349454596e-09,1.0000000000000002,0.9924730126368484,0.4696337437763777
110,1.075508327259232e-16,1.0370671758662657e-08,1.0000000000000004,0.9010456151885528,0.4486873690795288
111,1.2780136464598242e-16,1.1304926565262706e-08,1.0000000000000002,0.7147901493906585,0.4097322909113935
112,1.5186483621168895e-16,1.232334517132783e-08,1.0000000000000004,0.8913536614407991,0.3659824897436077
113,1.8045917959018242e-16,1.3433509578296449e-08,1.0000000000000002,0.9895602536860578,0.3367772924489862
114,2.144375082663865e-16,1.4643684927858377e-08,1.0000000000000004,0.983623297823654,0.3387042647451903
115,2.5481356328191764e-16,1.596288079520478e-08,1.0000000000000002,0.8741676124496928,0.370559785581344
116,3.0279196457670846e-16,1.7400918498076716e-08,1.0000000000000002,0.7399039203286,0.4146561922704734
117,3.5980414701121073e-16,1.8968504079426263e-08,1.0000000000000004,0.9163143616032196,0.4521101164211979
118,4.275510691139292e-16,2.067730807223052e-08,1.0000000000000002,0.9962898172931794,0.4705308351967572
119,5.080539596395578e-16,2.2540052343318943e-08,1.0000000000000004,0.9714134904565505,0.4647154642208273
120,6.03714624460759e-16,2.457060488593553e-08,1.0000000000000004,0.8443034217139027,0.4362527626977953
121,7.17387097043125e-16,2.6784082904649263e-08,1.0000000000000004,0.7779412983901921,0.3936732038678544
122,8.524627991150169e-16,2.9196965580604725e-08,1.0000000000000004,0.9381448989581158,0.3527485946028498
123,1.0129717148418638e-15,3.182721657389888e-08,1.0000000000000004,0.9996160190604286,0.3334612777027673
124,1.2037026294216004e-15,3.4694417842379206e-08,1.0000000000000002,0.9558852996765348,0.3474163854214347
125,1.430346004502326e-15,3.78199154481118e-08,1.0000000000000004,0.811555060130573,0.3860596388223124
126,1.6996637486186306e-15,4.12269784075747e-08,1.0000000000000004,0.8133212010037335,0.4296628388465079
127,2.01969096213554e-15,4.494097197586563e-08,1.0000000000000004,0.9567706996049136,0.4613278159948034
128,2.399975662458553e-15,4.898954646104159e-08,1.0000000000000002,0.999527496562966,0.471293163641896
129,2.851863657214556e-15,5.340284315665745e-08,1.0000000000000002,0.9370917703416648,0.456817611104873
130,3.3888370387474922e-15,5.82137186473042e-08,1.0000000000000002,0.7760343972804177,0.4219306626674386
131,4.0269164154236335e-15,6.345798937425952e-08,1.0000000000000004,0.845922769149726,0.3777733946906056
132,4.785138908055369e-15,6.917469846739753e-08,1.0000000000000002,0.9721281371388668,0.3423719337223307
133,5.686126103640973e-15,7.540640625066926e-08,1.0000000000000004,0.9960245521968256,0.3346532364836219
134,6.756758988681975e-15,8.219950722894863e-08,1.0000000000000004,0.915097101823914,0.3594126883571356
135,8.028979924816323e-15,8.960457535648682e-08,1.0000000000000002,0.737862773024964,0.4021551073629938
136,9.540745670569519e-15,9.76767406835912e-08,1.0000000000000004,0.8756346346991137,0.4430620793401829
137,1.1337159799122756e-14,1.0647609966148629e-07,1.0000000000000004,0.9841647500011458,0.4676870123831507
138,1.3471818397410123e-14,1.160681627209207e-07,1.0000000000000004,0.9891191521459176,0.4688468928039352
139,1.600840907090276e-14,1.2652434181177453e-07,1.0000000000000004,0.8899764287018096,0.4462259008883923
140,1.9022611104868415e-14,1.379224822313912e-07,1.0000000000000002,0.7169052783960805,0.406345057522318
141,2.2604353303083943e-14,1.5034744195723434e-07,1.0000000000000004,0.9023553008508192,0.3629745708534547
142,2.6860497114070884e-14,1.638917237509902e-07,1.0000000000000004,0.992839420689406,0.3357032196298279
143,3.191802471880519e-14,1.786561633943962e-07,1.0000000000000004,0.978834885505114,0.3402421201933913
144,3.7927827663853225e-14,1.947506807789211e-07,1.0000000000000004,0.8618155640980066,0.3737607701523483
145,4.506920862936288e-14,2.122950979871247e-07,1.0000000000000004,0.756410822761395,0.4179523416778244
146,5.3555231006647795e-14,2.3142003155873909e-07,1.0000000000000002,0.925993488848462,0.454296039478349
147,6.363907560324837e-14,2.522678647851295e-07,1.0000000000000002,0.9981225162166566,0.4709622033674138
148,7.562159432172142e-14,2.7499380778795986e-07,1.0000000000000002,0.9652068836990528,0.4632762864173943
149,8.986028605239284e-14,2.9976705298013125e-07,1.0000000000000002,0.8307107065385807,0.4333436072476135
150,1.0677996273535635e-13,3.267720348122776e-07,1.0000000000000002,0.7933324405575877,0.3902454325785258
151,1.2688542366569725e-13,3.562098028770366e-07,1.0000000000000002,0.9464684497918714,0.3502693191232192
152,1.50776516001865e-13,3.882995184157006e-07,1.0000000000000002,0.9999959893386056,0.3333346700293797
153,1.791660315100172e-13,4.232800863612854e-07,1.0000000000000004,0.9482817004719262,0.3497240095433371
154,2.1290097251905867e-13,4.6141193365479683e-07,1.0000000000000004,0.7967681113353986,0.3894669864593749
155,2.529878223982385e-13,5.029789482654701e-07,1.0000000000000002,0.8275440062106588,0.4326699176820303
156,3.006225739385233e-13,5.482905926044357e-07,1.0000000000000002,0.9637102404782342,0.4629299887714899
157,3.5722641188922954e-13,5.976842074952537e-07,1.0,0.9984534402036972,0.4710401302361952
158,4.244881141837524e-13,6.515275237346097e-07,1.0,0.9281171528582142,0.4547772618804876
159,5.044144364103587e-13,7.102213995722451e-07,1.0,0.7601037276141506,0.4186960341706178
160,5.993899837640637e-13,7.742028053191643e-07,1.0000000000000002,0.858928651782176,0.3744983646422862
161,7.122483556904867e-13,8.439480764185002e-07,1.0,0.9776599623305872,0.3406172211862555
162,8.463566863947681e-13,9.199764596959904e-07,1.0,0.9935001382152272,0.3354859793051324
163,1.0057161034960032e-12,1.0028539791495087e-06,1.0,0.9047821236776096,0.3623027739707994
164,1.195081101989944e-12,1.0931976500111695e-06,1.0000000000000002,0.7208428022279593,0.4055704087286131
165,1.420101394502345e-12,1.191680072209964e-06,1.0,0.8873791661943464,0.445650869655795
166,1.6874904709187969e-12,1.299034437926415e-06,1.0,0.9882699625974664,0.4686479035647236
167,2.005225895776528e-12,1.416059990175744e-06,1.0000000000000002,0.985153004030864,0.4679181075863151
168,2.382787318514285e-12,1.5436279728335727e-06,1.0,0.8783563262288178,0.4436601776497069
169,2.831439300627712e-12,1.682688117456028e-06,1.0000000000000002,0.7340277719798214,0.4029340144471977
170,3.36456739258917e-12,1.834275713350959e-06,1.0,0.9127983614669044,0.3600614852413559
171,3.998077494018364e-12,1.999519315740252e-06,1.0,0.995503997136402,0.3348252613319363
172,4.750870405377727e-12,2.1796491473119537e-06,1.0000000000000002,0.97344055176105,0.3419574347148672
173,5.64540573517407e-12,2.376006257393711e-06,1.0000000000000002,0.8489300319860336,0.3770232649783953
174,6.708371983091104e-12,2.5900525058560305e-06,1.0,0.7724494894066424,0.4211992799916899
175,7.971482792178533e-12,2.8233814464536198e-06,1.0,0.9350994047147222,0.4563638709995958
176,9.472423127323876e-12,3.077730190793838e-06,1.0,0.9993373542251728,0.4712483729404454
177,1.1255973607375115e-11,3.354992340881737e-06,1.0,0.9584027915637164,0.4617039673153332
178,1.3375346536340402e-11,3.6572320867481737e-06,1.0,0.8166037622282661,0.4303538541101616
179,1.5893773496853534e-11,3.986699574441688e-06,1.0,0.8082324916022737,0.3868330556991579
180,1.8886391863782488e-11,4.345847657682272e-06,1.0,0.9542061147720022,0.3479287017469865
181,2.2442486534596848e-11,4.7373501595931085e-06,1.0,0.9997569389778352,0.3334143516172534
182,2.666815374473937e-11,5.164121778651175e-06,1.0,0.9400910929680104,0.3521726871324416
183,3.168946645573426e-11,5.629339788619466e-06,1.0,0.7814879446548737,0.392892319669041
184,3.765623574747008e-11,6.136467693019338e-06,1.0,0.8412545425443458,0.43559818812408
185,4.4746480435695194e-11,6.689281010369889e-06,1.0000000000000002,0.970053222429718,0.4643998338897405
186,5.3171738274299195e-11,7.291895382841089e-06,1.0,0.996761318077081,0.470641705303909
187,6.318337719052118e-11,7.948797216593287e-06,1.0000000000000002,0.9185680093938132,0.4526176045388706
188,7.508009485934843e-11,8.664877082760519e-06,1.0,0.7437025361601907,0.4154099845007084
189,8.921683035977636e-11,9.445466127183793e-06,1.0000000000000002,0.8714028377188887,0.3712820136441416
190,1.0601535379989519e-10,1.0296375760426346e-05,1.0,0.9825865933971706,0.3390381298886728
191,1.2597684984352738e-10,1.1223940923023758e-05,1.0,0.9903607246699008,0.3365160051047584
192,1.4969687057774588e-10,1.2235067248599246e-05,1.0000000000000002,0.8939070644662348,0.3652906191474357
193,1.7788310383472088e-10,1.3337282475629018e-05,1.0,0.7108173747075807,0.4089645593541218
194,2.11376487085156e-10,1.4538792490614756e-05,1.0,0.8985743894640237,0.4481370998783602
195,2.511762968481636e-10,1.5848542420303628e-05,1.0,0.9917634132256632,0.4694673941865246
196,2.9846996214460505e-10,1.7276283227147124e-05,1.0,0.9805770234093376,0.4668485278920466
197,3.5466849149358246e-10,1.8832644304334496e-05,1.0,0.8661925008544324,0.4409939768323778
198,4.214485704112906e-10,2.052921261060177e-05,1.0,0.7506958853998914,0.3995059964445104
199,5.008025853921502e-10,2.237861893397692e-05,1.0000000000000002,0.9226763787780072,0.3572518925686508
200,5.950980668413944e-10,2.439463192674557e-05,1.0000000000000002,0.9975523335616924,0.3341469433406331
201,7.071483244518301e-10,2.659226061191169e-05,1.0,0.9674436357605466,0.3438441845913511
202,8.402963823982231e-10,2.8987866123573556e-05,1.0,0.8355189924912776,0.3803392489154963
203,9.98514718612674e-10,3.1599283514229787e-05,1.0,0.788009991948634,0.4243917584812142
204,1.1865237838240984e-09,3.444595453495372e-05,1.0,0.9436264723884084,0.4583111293986205
205,1.4099328363842194e-09,3.754907237714694e-05,1.0,0.9999335792278852,0.4713889172096223
206,1.6754072947220822e-09,4.093173945390157e-05,1.0,0.9510054258234444,0.4599998942990979
207,1.9908676003626482e-09,4.461913939513679e-05,1.0,0.8019913211535421,0.4272871035484566
208,2.3657255245811183e-09,4.863872453694811e-05,1.0000000000000002,0.8226322280123225,0.3834424721707414
209,2.8111649689746514e-09,5.302042030175404e-05,1.0000000000000002,0.9613531039957196,0.3457336787846003
210,3.340475637557848e-09,5.779684798981557e-05,1.0,0.99889901576059,0.3337003815014306
211,3.969449535535805e-09,6.300356764133127e-05,1.0,0.9313185470551296,0.3547561634378952
212,4.7168521243021075e-09,6.867934277715612e-05,1.0,0.7657240184994529,0.3963305301607112
213,5.604982189586109e-09,7.486642898914111e-05,1.0000000000000002,0.8544443227549546,0.4384453315233192
214,6.660337126361839e-09,8.161088852819725e-05,1.0,0.9757957187217272,0.4657365650104916
215,7.914403489319843e-09,8.896293323244149e-05,1.0000000000000002,0.994452177160576,0.4700975906870688
216,9.404596394984644e-09,9.697729834855496e-05,1.0000000000000002,0.9084502503993712,0.4503387050102087
217,1.1175375802469212e-08,0.000105713650029,1.0000000000000004,0.7268409747678539,0.4120739321086089
218,1.3279572976990034e-08,0.000115237029539,1.0000000000000002,0.8833376048286365,0.368128348438286
219,1.5779966711263385e-08,0.00012561833748,1.0000000000000004,0.986904979905454,0.3376385806937774
220,1.875115633105845e-08,0.0001369348616352,1.0000000000000002,0.9866082537309864,0.3377419276622858
221,2.228178736581648e-08,0.0001492708523651,1.0000000000000002,0.8824786544399673,0.36837393621671
222,2.6477196286987242e-08,0.0001627181498388,1.0000000000000004,0.7280961476315665,0.4123383586077396
223,3.146255321936464e-08,0.0001773768677685,1.0000000000000002,0.9092133735082998,0.4505227825726446
224,3.738659638748166e-08,0.0001933561387375,1.0000000000000002,0.9946429374856488,0.4701459252566402
225,4.442606971325302e-08,0.0002107749266712,1.0000000000000002,0.9753940399693242,0.4656354804046139
226,5.279099595933017e-08,0.0002297629124974,1.0000000000000004,0.8534924782718811,0.438221895328459
227,6.273094273990408e-08,0.0002504614595899,1.0000000000000002,0.7668993001749542,0.3960556298489845
228,7.454246834304315e-08,0.0002730246661806,1.0000000000000002,0.9319832356241358,0.3545441193958629
229,8.857796950563243e-08,0.0002976205125753,1.0000000000000004,0.9989831572606352,0.3336696783965522
230,1.0525619510874405e-07,0.0003244321117102,1.0000000000000002,0.9608478425120396,0.3459060516472167
231,1.2507473946052404e-07,0.0003536590723571,1.0000000000000002,0.8215907377878717,0.3837181440271578
232,1.4862488789127013e-07,0.0003855189851242,1.0000000000000002,0.8030826961422012,0.4275419120938971
233,1.7660925756132592e-07,0.0004202490423086,1.0000000000000004,0.9515694069227352,0.4601459825146399
234,2.098627597704268e-07,0.0004581078036558,1.0000000000000002,0.999910810256662,0.4713827691688285
235,2.493775091429435e-07,0.0004993771211649,1.0000000000000004,0.9430193480171288,0.4581516880742086
236,2.963324228041075e-07,0.0005443642372567,1.0000000000000002,0.7868824059142591,0.4241221133198409
237,3.521283925678542e-07,0.0005934040719171,1.0000000000000002,0.8365227298683239,0.3800517728563606
238,4.1843007939560694e-07,0.0006468617158215,1.0000000000000002,0.9679049762819656,0.3436730674583887
239,4.972155769217648e-07,0.0007051351479835,1.0000000000000004,0.9974227211032756,0.3341987371971308
240,5.908354255533463e-07,0.0007686581981305,1.0000000000000002,0.9219694504136848,0.3574991137962683
241,7.020827375425627e-07,0.0008379037758254,1.0000000000000004,0.7494860367788233,0.3998182977651603
242,8.342765248080068e-07,0.0009133873903268,1.0000000000000004,0.8671051638366527,0.4412446082003147
243,9.91360715016143e-07,0.0009956709873327,1.0000000000000004,0.98093413052055,0.4669551671997854
244,1.1780218092568032e-06,0.0010853671310928,1.0000000000000004,0.991527373321448,0.4693949903450154
245,1.3998286904836588e-06,0.0011831435629219,1.0000000000000004,0.8977700356806958,0.4478984324681449
246,1.66339875228363e-06,0.0012897281699193,1.0000000000000004,0.7095293523521953,0.408626253872445
247,1.976595302140948e-06,0.0014059144007161,1.0000000000000004,0.8947255135203599,0.3649805575600081
248,2.348762125487603e-06,0.0015325671683445,1.0000000000000004,0.9906123356798116,0.336398806012009
249,2.7910022041946096e-06,0.0016706292838911,1.0000000000000004,0.9822448668506653,0.3391996461078021
250,3.3165088986177185e-06,0.0018211284684551,1.0000000000000004,0.870503719144577,0.3716351938167999
251,3.940959464907651e-06,0.0019851849951346,1.0000000000000004,0.7449241885808814,0.415787408720323
252,4.682982635304382e-06,0.0021640200173067,1.0000000000000004,0.9192893903369072,0.4528780586690524
253,5.564714193506008e-06,0.002358964644395,1.0000000000000004,0.9969064659041268,0.4706980606440435
254,6.612457095041871e-06,0.0025714698316414,1.0000000000000009,0.9696068167647854,0.4642221051753753
255,7.857465791103407e-06,0.0028031171561501,1.0000000000000004,0.8402635226416436,0.4352201925256132
256,9.336878104967487e-06,0.0030556305576701,1.0000000000000004,0.7826278882597215,0.3924263430591803
257,1.1094822391282609e-05,0.003330889129239,1.0000000000000004,0.9407127883068302,0.3518181978564407
258,1.3183732908290808e-05,0.0036309410499608,1.0000000000000004,0.9997948592645792,0.3333898062509773
259,1.5665912503048888e-05,0.0039580187598151,1.0000000000000004,0.9536561666987792,0.3482805629579937
260,1.861538902894979e-05,0.0043145554845139,1.0000000000000004,0.8071524607984528,0.3873830741538202
261,2.2120120594562997e-05,0.0047032032270106,1.0000000000000004,0.8176579412536563,0.4308662327148788
262,2.62846150319058e-05,0.0051268523512878,1.0000000000000004,0.958922280195923,0.4619940922960159
263,3.123304116352348e-05,0.005588652893455,1.0000000000000004,0.9992672510426808,0.4712064375352267
264,3.7112923884854206e-05,0.0060920377448645,1.0000000000000004,0.9344468535793145,0.4559652340535922
265,4.409953216379431e-05,0.0066407478617844,1.0000000000000004,0.7712829632488387,0.4205260771556996
266,5.240108926298495e-05,0.007238859665927,1.0000000000000009,0.8498943845519864,0.3762978289505815
267,6.226495835865669e-05,0.0078908148095527,1.0000000000000009,0.973855039528374,0.3415406204667958
268,7.398498489569418e-05,0.0086014524875566,1.0000000000000009,0.9953244650052642,0.3350263483140697
269,8.791021021035046e-05,0.0093760444863679,1.0000000000000009,0.912043172423248,0.360824399504479
270,0.0001044552100024,0.0102203331649428,1.0000000000000009,0.7327759606891742,0.4038997999294136
271,0.0001241123570906,0.0111405725656575,1.0000000000000009,0.879226286003876,0.4444451187888448
272,0.0001474663615936,0.0121435728512517,1.0000000000000009,0.9854584826436698,0.4682349360458669
273,0.0001752115044054,0.0132367482564803,1.0000000000000009,0.9879775742145694,0.468337054276976
274,0.0002081720528328,0.0144281687276264,1.0000000000000009,0.8865184820701176,0.4447136502812822
275,0.000247326431835,0.0157266153966786,1.0000000000000009,0.7221086525700846,0.4042288488383017
276,0.0002938358217555,0.0171416399960904,1.0000000000000009,0.9055512878767308,0.3610703639200284
277,0.000349077964952,0.0186836282598432,1.0000000000000009,0.9936890243304732,0.3350871675939792
278,0.000414687090225,0.0203638672708569,1.0000000000000009,0.9772458366892306,0.3414613041886956
