idx,i,j,d,family,theta_deg,a,b,r
131,3,27,14,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
132,3,28,13,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
133,3,29,12,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
134,3,30,11,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
135,3,31,10,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
136,3,32,9,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
137,3,33,8,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
138,3,34,7,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
139,3,35,6,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
140,3,36,5,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
141,3,37,4,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
142,4,5,1,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
143,4,6,2,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
144,4,7,3,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
145,4,8,4,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
146,4,9,5,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
147,4,10,6,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
148,4,11,7,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
149,4,12,8,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
150,4,13,9,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
151,4,14,10,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
152,4,15,11,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
153,4,16,12,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
154,4,17,13,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
155,4,18,14,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
156,4,19,15,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
157,4,20,16,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
158,4,21,17,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
159,4,22,18,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
160,4,23,19,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
161,4,24,18,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
162,4,25,17,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
163,4,26,16,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
164,4,27,15,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
165,4,28,14,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
166,4,29,13,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
167,4,30,12,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
168,4,31,11,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
169,4,32,10,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
170,4,33,9,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
171,4,34,8,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
172,4,35,7,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
173,4,36,6,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
174,4,37,5,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
175,5,6,1,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
176,5,7,2,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
177,5,8,3,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
178,5,9,4,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
179,5,10,5,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
180,5,11,6,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
181,5,12,7,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
182,5,13,8,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
183,5,14,9,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
184,5,15,10,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
185,5,16,11,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
186,5,17,12,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
187,5,18,13,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
188,5,19,14,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
189,5,20,15,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
190,5,21,16,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
191,5,22,17,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
192,5,23,18,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
193,5,24,19,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
194,5,25,18,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
195,5,26,17,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
196,5,27,16,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
197,5,28,15,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
198,5,29,14,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
199,5,30,13,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
200,5,31,12,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
201,5,32,11,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
202,5,33,10,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
203,5,34,9,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
204,5,35,8,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
205,5,36,7,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
206,5,37,6,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
207,6,7,1,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
208,6,8,2,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
209,6,9,3,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
210,6,10,4,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
211,6,11,5,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
212,6,12,6,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
213,6,13,7,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
214,6,14,8,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
215,6,15,9,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
216,6,16,10,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
217,6,17,11,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
218,6,18,12,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
219,6,19,13,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
220,6,20,14,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
221,6,21,15,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
222,6,22,16,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
223,6,23,17,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
224,6,24,18,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
225,6,25,19,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
226,6,26,18,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
227,6,27,17,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
228,6,28,16,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
229,6,29,15,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
230,6,30,14,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
231,6,31,13,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
232,6,32,12,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
233,6,33,11,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
234,6,34,10,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
235,6,35,9,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
236,6,36,8,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
237,6,37,7,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
238,7,8,1,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
239,7,9,2,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
240,7,10,3,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
241,7,11,4,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
242,7,12,5,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
243,7,13,6,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
244,7,14,7,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
245,7,15,8,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
246,7,16,9,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
247,7,17,10,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
248,7,18,11,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
249,7,19,12,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
250,7,20,13,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
251,7,21,14,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
252,7,22,15,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
253,7,23,16,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
254,7,24,17,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
255,7,25,18,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
256,7,26,19,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
257,7,27,18,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
258,7,28,17,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
259,7,29,16,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
260,7,30,15,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
261,7,31,14,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
262,7,32,13,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
263,7,33,12,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
264,7,34,11,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
265,7,35,10,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
266,7,36,9,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
267,7,37,8,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
268,8,9,1,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
269,8,10,2,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
270,8,11,3,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
271,8,12,4,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
272,8,13,5,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
273,8,14,6,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
274,8,15,7,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
275,8,16,8,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
276,8,17,9,0,0,3.7688918072220454e-02,0.0000000000000000e+00,3.7688918072220454e-02
277,8,18,10,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
278,8,19,11,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
279,8,20,12,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
280,8,21,13,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
281,8,22,14,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
282,8,23,15,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
283,8,24,16,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
284,8,25,17,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
285,8,26,18,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
286,8,27,19,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
287,8,28,18,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
288,8,29,17,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
289,8,30,16,1,90,2.3110657426887294e-18,3.7742567804819861e-02,3.7742567804819861e-02
